
# Time of snapshot: 2021-03-24T20:18:57Eastern Standard Time
# Number of frames accumulated: 0
# 0.2 ul spacer oil 0.001 resorufin 60ng 0.004 oil
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]:
581.8373278493451, 4735.510555555556
581.4147683834901, 4551.041666666667
582.2598323006089, 4767.064444444444
580.9921539235664, 4463.661666666667
581.4147683834901, 4684.538888888889
582.2598323006089, 4604.440555555556
581.4147683834901, 4631.14
580.9921539235664, 4769.491666666667
581.8373278493451, 4575.313888888889
581.4147683834901, 3907.8277777777776
581.8373278493451, 4776.7733333333335
580.9921539235664, 4684.538888888889
581.8373278493451, 4621.431111111111
581.4147683834901, 4691.820555555556
580.5694844900961, 4436.962222222222
581.4147683834901, 4718.52
580.146760103601, 4509.778888888889
580.9921539235664, 4696.675
582.2598323006089, 4694.247777777778
582.2598323006089, 4672.402777777777
581.4147683834901, 4708.811111111111
581.8373278493451, 4737.937777777778
581.4147683834901, 4330.164444444445
582.6822817167598, 4330.164444444445
581.8373278493451, 4611.722222222223
581.4147683834901, 4776.7733333333335
582.2598323006089, 4645.703333333333
580.5694844900961, 4602.013333333333
581.4147683834901, 4774.346111111111
582.6822817167598, 4621.431111111111
581.8373278493451, 4711.238333333334
581.4147683834901, 4167.540555555555
581.4147683834901, 4456.38
582.2598323006089, 4570.459444444445
580.9921539235664, 4623.858333333334
582.2598323006089, 3310.731111111111
582.2598323006089, 4485.506666666667
582.2598323006089, 4633.567222222222
581.8373278493451, 4072.878888888889
581.4147683834901, 4301.037777777778
581.4147683834901, 4541.332777777778
581.8373278493451, 4631.14
581.8373278493451, 4643.276111111111
582.6822817167598, 4633.567222222222
581.4147683834901, 4716.092777777778
580.9921539235664, 3429.665
581.4147683834901, 4223.366666666667
581.4147683834901, 3354.4211111111113
582.2598323006089, 4203.948888888889
583.1046760772754, 4737.937777777778
581.4147683834901, 4701.529444444444
581.4147683834901, 4597.158888888889
581.4147683834901, 4677.2572222222225
581.8373278493451, 4669.975555555556
581.4147683834901, 3461.218888888889
580.9921539235664, 4677.2572222222225
582.2598323006089, 4827.745
581.4147683834901, 4604.440555555556
582.2598323006089, 4730.656111111111
581.8373278493451, 4623.858333333334
581.8373278493451, 4635.9944444444445
581.4147683834901, 4500.07
580.5694844900961, 3492.7727777777777
581.4147683834901, 4361.718333333333
580.9921539235664, 4915.125
580.9921539235664, 4791.336666666667
581.8373278493451, 4313.1738888888885
582.6822817167598, 4313.1738888888885
581.4147683834901, 4699.102222222222
581.8373278493451, 3650.5422222222223
580.9921539235664, 4026.7616666666668
581.4147683834901, 4524.3422222222225
581.8373278493451, 4703.956666666667
583.1046760772754, 4519.487777777777
582.2598323006089, 4252.493333333333
582.2598323006089, 4135.986666666667
581.4147683834901, 4036.4705555555556
581.8373278493451, 4701.529444444444
581.8373278493451, 4691.820555555556
582.6822817167598, 3427.237777777778
581.4147683834901, 4672.402777777777
581.4147683834901, 3269.4683333333332
580.9921539235664, 4616.576666666667
580.9921539235664, 4548.614444444444
581.4147683834901, 3798.6027777777776
582.6822817167598, 3764.6216666666664
581.8373278493451, 4441.816666666667
581.8373278493451, 4686.966111111111
581.8373278493451, 4808.327222222222
581.8373278493451, 3917.536666666667
580.9921539235664, 3587.4344444444446
581.8373278493451, 4820.463333333333
580.9921539235664, 4752.501111111111
582.6822817167598, 4679.684444444444
581.4147683834901, 3551.0261111111113
581.4147683834901, 4776.7733333333335
582.6822817167598, 4815.608888888889
583.1046760772754, 4764.637222222223
581.4147683834901, 4771.918888888889
581.4147683834901, 4905.416111111111
581.4147683834901, 4796.191111111111
580.9921539235664, 4963.669444444445
581.4147683834901, 4405.408333333334
581.8373278493451, 3531.608333333333
582.2598323006089, 4771.918888888889
580.5694844900961, 3325.2944444444443
583.1046760772754, 5157.847222222223
581.4147683834901, 4162.686111111111
581.4147683834901, 3961.2266666666665
581.4147683834901, 4449.098333333333
581.8373278493451, 3604.425
582.6822817167598, 3604.425
580.9921539235664, 4869.007777777778
583.1046760772754, 3301.0222222222224
580.9921539235664, 4568.032222222222
581.4147683834901, 5077.748888888889
582.2598323006089, 4832.599444444444
581.4147683834901, 4662.693888888889
581.8373278493451, 4643.276111111111
581.8373278493451, 4582.595555555556
580.9921539235664, 4490.361111111111
580.5694844900961, 4548.614444444444
581.4147683834901, 5019.495555555555
580.9921539235664, 4771.918888888889
582.6822817167598, 4553.468888888889
581.8373278493451, 4468.516111111111
580.9921539235664, 3638.406111111111
582.2598323006089, 3475.782222222222
581.8373278493451, 4206.376111111111
581.4147683834901, 4774.346111111111
581.8373278493451, 4852.017222222222
582.2598323006089, 4621.431111111111
580.9921539235664, 4808.327222222222
580.146760103601, 4720.947222222222
581.8373278493451, 5080.176111111111
581.4147683834901, 3315.5855555555554
581.8373278493451, 4793.763888888889
581.4147683834901, 4745.219444444445
580.9921539235664, 5213.673333333333
582.2598323006089, 5055.903888888889
582.6822817167598, 5031.631666666667
582.2598323006089, 4866.580555555555
581.8373278493451, 5036.486111111111
581.8373278493451, 5223.3822222222225
580.9921539235664, 4849.59
581.8373278493451, 5288.917222222222
580.9921539235664, 3805.8844444444444
582.2598323006089, 5162.701666666667
581.8373278493451, 5126.293333333333
581.8373278493451, 5160.274444444444
580.9921539235664, 4182.103888888889
582.2598323006089, 3825.302222222222
582.2598323006089, 5070.4672222222225
581.4147683834901, 5167.556111111111
581.4147683834901, 4674.83
582.2598323006089, 3305.8766666666666
580.5694844900961, 3995.2077777777777
581.4147683834901, 4143.268333333333
581.4147683834901, 4152.977222222222
580.9921539235664, 4019.48
581.8373278493451, 5148.138333333333
581.4147683834901, 5267.072222222222
582.2598323006089, 5179.692222222222
581.8373278493451, 4325.31
582.2598323006089, 5402.996666666667
581.8373278493451, 3604.425
583.1046760772754, 4526.769444444444
581.8373278493451, 5279.208333333333
582.2598323006089, 5150.565555555556
581.4147683834901, 5186.973888888889
581.8373278493451, 5182.1194444444445
581.8373278493451, 4711.238333333334
581.4147683834901, 3364.13
582.6822817167598, 5165.1288888888885
582.6822817167598, 5143.283888888889
581.8373278493451, 5077.748888888889
581.4147683834901, 3284.0316666666668
580.5694844900961, 3354.4211111111113
581.4147683834901, 4720.947222222222
582.2598323006089, 4929.6883333333335
581.4147683834901, 5075.321666666667
582.2598323006089, 5075.321666666667
581.8373278493451, 5271.926666666666
581.8373278493451, 5152.9927777777775
582.2598323006089, 4856.871666666667
581.4147683834901, 5296.198888888889
581.8373278493451, 3504.9088888888887
581.4147683834901, 3305.8766666666666
582.6822817167598, 4873.862222222222
581.4147683834901, 5347.170555555555
580.9921539235664, 4441.816666666667
581.8373278493451, 5177.265
581.4147683834901, 4767.064444444444
581.4147683834901, 5155.42
580.9921539235664, 5315.616666666667
581.8373278493451, 5126.293333333333
581.4147683834901, 5240.372777777778
581.8373278493451, 5070.4672222222225
581.8373278493451, 5400.569444444444
582.2598323006089, 4922.406666666667
581.8373278493451, 5157.847222222223
581.8373278493451, 4679.684444444444
581.8373278493451, 5116.584444444445
581.8373278493451, 5230.663888888889
581.8373278493451, 4898.134444444445
581.4147683834901, 5041.3405555555555
583.1046760772754, 5048.622222222222
579.7239807846037, 3262.1866666666665
583.1046760772754, 5126.293333333333
582.2598323006089, 5019.495555555555
582.2598323006089, 5000.077777777778
582.2598323006089, 5077.748888888889
581.4147683834901, 4934.542777777778
582.2598323006089, 5191.828333333333
581.8373278493451, 5012.2138888888885
581.4147683834901, 5150.565555555556
582.2598323006089, 5116.584444444445
581.4147683834901, 5080.176111111111
581.4147683834901, 3529.181111111111
582.6822817167598, 4966.096666666666
581.8373278493451, 5106.875555555555
581.4147683834901, 5058.331111111111
581.8373278493451, 5162.701666666667
581.4147683834901, 5150.565555555556
581.8373278493451, 5131.147777777778
580.146760103601, 3847.1472222222224
582.6822817167598, 4080.1605555555557
582.2598323006089, 5055.903888888889
582.2598323006089, 4342.300555555556
582.2598323006089, 5099.593888888889
581.4147683834901, 5080.176111111111
581.4147683834901, 4997.650555555556
581.4147683834901, 5053.4766666666665
582.2598323006089, 4992.796111111111
581.8373278493451, 5026.777222222222
581.4147683834901, 5092.312222222222
582.2598323006089, 5017.068333333334
582.2598323006089, 5036.486111111111
580.9921539235664, 3483.063888888889
581.8373278493451, 5225.809444444444
581.4147683834901, 4279.192777777777
580.9921539235664, 3854.428888888889
583.1046760772754, 3822.875
582.2598323006089, 4352.009444444445
582.2598323006089, 5184.546666666667
582.2598323006089, 5157.847222222223
581.8373278493451, 5014.641111111111
582.2598323006089, 5087.457777777778
580.9921539235664, 5102.021111111111
581.4147683834901, 5116.584444444445
581.4147683834901, 5089.885
581.8373278493451, 5060.758333333333
581.4147683834901, 5150.565555555556
580.9921539235664, 4919.979444444444
581.4147683834901, 5208.818888888889
582.6822817167598, 3310.731111111111
581.8373278493451, 4259.775
580.5694844900961, 3694.2322222222224
582.2598323006089, 4866.580555555555
582.6822817167598, 5225.809444444444
581.8373278493451, 5247.654444444444
581.8373278493451, 5068.04
581.4147683834901, 4184.531111111111
581.8373278493451, 3813.166111111111
582.6822817167598, 3813.166111111111
582.2598323006089, 5179.692222222222
583.1046760772754, 5099.593888888889
581.8373278493451, 5000.077777777778
582.6822817167598, 5068.04
582.2598323006089, 4803.472777777778
581.8373278493451, 5111.73
580.146760103601, 3318.012777777778
581.4147683834901, 5092.312222222222
581.8373278493451, 5036.486111111111
581.8373278493451, 3555.8805555555555
581.4147683834901, 5138.429444444444
581.4147683834901, 4534.051111111111
581.4147683834901, 5046.195
582.6822817167598, 5313.189444444444
582.6822817167598, 5298.626111111111
581.8373278493451, 3919.963888888889
581.8373278493451, 4126.277777777777
583.1046760772754, 5036.486111111111
581.8373278493451, 5133.575
583.1046760772754, 5157.847222222223
581.8373278493451, 3808.3116666666665
581.8373278493451, 5223.3822222222225
582.6822817167598, 3575.298333333333
580.5694844900961, 4473.370555555555
580.5694844900961, 5111.73
580.9921539235664, 3587.4344444444446
581.4147683834901, 5218.527777777777
581.8373278493451, 5344.743333333333
580.5694844900961, 5288.917222222222
581.8373278493451, 5267.072222222222
582.2598323006089, 5128.720555555556
580.9921539235664, 5203.964444444445
581.8373278493451, 5109.302777777778
582.6822817167598, 5252.508888888889
582.2598323006089, 5160.274444444444
581.8373278493451, 5026.777222222222
581.8373278493451, 3478.2094444444447
580.9921539235664, 5235.518333333333
581.4147683834901, 5262.217777777778
581.8373278493451, 5080.176111111111
582.2598323006089, 5220.955
581.8373278493451, 5230.663888888889
582.6822817167598, 5106.875555555555
581.8373278493451, 5063.185555555556
582.2598323006089, 5121.438888888889
581.4147683834901, 5138.429444444444
581.8373278493451, 5140.856666666667
581.4147683834901, 5191.828333333333
581.8373278493451, 4645.703333333333
581.8373278493451, 5308.335
581.4147683834901, 4361.718333333333
582.2598323006089, 5325.325555555555
581.4147683834901, 5250.081666666667
581.4147683834901, 5303.480555555556
583.1046760772754, 3582.58
582.2598323006089, 5196.682777777778
581.8373278493451, 5286.49
581.8373278493451, 3267.041111111111
582.2598323006089, 5119.011666666666
581.8373278493451, 4997.650555555556
582.2598323006089, 4985.514444444444
581.4147683834901, 4679.684444444444
582.2598323006089, 4822.890555555556
582.2598323006089, 4679.684444444444
582.2598323006089, 3521.8994444444443
582.6822817167598, 4364.145555555556
579.7239807846037, 3480.6366666666668
582.2598323006089, 3934.527222222222
582.6822817167598, 4254.920555555555
581.4147683834901, 4337.446111111111
582.2598323006089, 4458.807222222223
581.4147683834901, 4400.553888888889
581.8373278493451, 3288.886111111111
581.4147683834901, 4303.465
580.9921539235664, 3293.7405555555556
581.8373278493451, 3890.8372222222224
581.4147683834901, 4235.502777777778
581.4147683834901, 4252.493333333333
581.4147683834901, 4172.395
580.9921539235664, 4174.822222222222
581.8373278493451, 4135.986666666667
580.9921539235664, 3495.2
581.4147683834901, 4075.306111111111
581.4147683834901, 4157.831666666667
582.6822817167598, 4080.1605555555557
581.4147683834901, 4075.306111111111
581.4147683834901, 4080.1605555555557
580.5694844900961, 3468.5005555555554
581.8373278493451, 4157.831666666667
581.4147683834901, 4017.052777777778
582.6822817167598, 4002.4894444444444
581.8373278493451, 4082.587777777778
582.6822817167598, 3995.2077777777777
582.2598323006089, 4048.6066666666666
581.4147683834901, 3339.8577777777778
581.8373278493451, 4123.850555555556
580.9921539235664, 4155.404444444444
581.4147683834901, 3786.4666666666667
583.1046760772754, 3786.4666666666667
583.1046760772754, 4002.4894444444444
581.4147683834901, 3995.2077777777777
580.9921539235664, 4048.6066666666666
581.4147683834901, 3922.391111111111
581.8373278493451, 3946.6633333333334
582.2598323006089, 3924.818333333333
582.2598323006089, 3885.9827777777778
580.9921539235664, 3890.8372222222224
580.9921539235664, 3941.8088888888888
580.5694844900961, 3881.1283333333336
581.4147683834901, 3764.6216666666664
582.2598323006089, 3764.6216666666664
581.4147683834901, 5305.9077777777775
581.8373278493451, 5070.4672222222225
582.6822817167598, 4004.9166666666665
581.4147683834901, 3235.487222222222
582.2598323006089, 5611.737777777777
582.6822817167598, 5992.8116666666665
581.4147683834901, 5852.0327777777775
580.9921539235664, 3335.0033333333336
581.4147683834901, 6014.656666666667
581.8373278493451, 5803.488333333334
582.2598323006089, 5917.567777777777
581.8373278493451, 5805.915555555555
581.8373278493451, 5786.497777777778
582.2598323006089, 5720.962777777778
582.6822817167598, 5531.639444444444
581.8373278493451, 5053.4766666666665
581.4147683834901, 5653.000555555555
581.4147683834901, 4116.568888888889
582.2598323006089, 5495.231111111111
582.6822817167598, 5677.272777777778
581.8373278493451, 5866.596111111111
582.2598323006089, 5779.216111111111
580.5694844900961, 3699.0866666666666
582.6822817167598, 4871.435
580.9921539235664, 5723.39
582.2598323006089, 5716.108333333334
582.6822817167598, 5781.643333333333
582.2598323006089, 5745.235
581.4147683834901, 4233.075555555555
581.8373278493451, 4373.854444444444
582.2598323006089, 5179.692222222222
580.9921539235664, 3548.5988888888887
581.8373278493451, 5703.972222222223
581.4147683834901, 5723.39
581.4147683834901, 5759.798333333333
581.8373278493451, 5713.681111111111
581.8373278493451, 3786.4666666666667
581.8373278493451, 5424.841666666666
582.2598323006089, 5677.272777777778
582.2598323006089, 5720.962777777778
581.8373278493451, 5662.709444444445
581.8373278493451, 5461.25
581.8373278493451, 4504.924444444445
581.4147683834901, 3813.166111111111
582.2598323006089, 5427.268888888889
581.4147683834901, 5378.724444444444
581.4147683834901, 5381.151666666667
581.4147683834901, 5140.856666666667
580.9921539235664, 3456.3644444444444
580.9921539235664, 4606.8677777777775
581.4147683834901, 5111.73
581.4147683834901, 3951.5177777777776
581.4147683834901, 5097.166666666667
581.8373278493451, 5058.331111111111
581.4147683834901, 4820.463333333333
581.8373278493451, 5000.077777777778
582.2598323006089, 4626.285555555555
581.4147683834901, 3308.303888888889
580.9921539235664, 5041.3405555555555
582.2598323006089, 5038.913333333333
582.2598323006089, 3211.215
580.9921539235664, 4662.693888888889
581.8373278493451, 3682.096111111111
580.9921539235664, 4252.493333333333
581.8373278493451, 4252.493333333333
581.8373278493451, 4990.368888888889
581.4147683834901, 5077.748888888889
582.2598323006089, 5206.391666666666
581.8373278493451, 5264.645
580.9921539235664, 5330.18
581.4147683834901, 5475.8133333333335
581.8373278493451, 5344.743333333333
581.8373278493451, 5257.363333333334
583.1046760772754, 3968.508333333333
581.8373278493451, 4184.531111111111
582.6822817167598, 5354.452222222222
582.2598323006089, 5521.930555555556
582.6822817167598, 5410.278333333334
581.4147683834901, 5407.851111111111
581.4147683834901, 5441.832222222222
581.8373278493451, 4764.637222222223
581.8373278493451, 3682.096111111111
582.6822817167598, 5325.325555555555
581.8373278493451, 5305.9077777777775
581.4147683834901, 5281.635555555556
581.8373278493451, 5271.926666666666
581.8373278493451, 5332.607222222222
583.1046760772754, 5208.818888888889
581.8373278493451, 4966.096666666666
581.8373278493451, 5216.100555555556
582.2598323006089, 5407.851111111111
581.8373278493451, 5388.433333333333
581.8373278493451, 5344.743333333333
581.4147683834901, 3963.653888888889
582.2598323006089, 5359.306666666666
582.2598323006089, 5097.166666666667
581.8373278493451, 5313.189444444444
581.8373278493451, 5337.461666666667
582.2598323006089, 5235.518333333333
580.146760103601, 3320.44
582.2598323006089, 5279.208333333333
581.4147683834901, 5225.809444444444
580.9921539235664, 5131.147777777778
581.4147683834901, 5279.208333333333
581.8373278493451, 5286.49
581.8373278493451, 3364.13
581.4147683834901, 5191.828333333333
582.2598323006089, 5191.828333333333
582.6822817167598, 5250.081666666667
581.8373278493451, 3978.217222222222
581.8373278493451, 4082.587777777778
582.2598323006089, 5284.062777777778
581.8373278493451, 5305.9077777777775
581.8373278493451, 3220.923888888889
582.6822817167598, 4985.514444444444
582.2598323006089, 5199.11
581.8373278493451, 5208.818888888889
581.8373278493451, 4068.0244444444443
581.8373278493451, 5225.809444444444
580.5694844900961, 3344.7122222222224
581.4147683834901, 4706.383888888889
581.4147683834901, 5177.265
582.2598323006089, 5116.584444444445
582.2598323006089, 5242.8
580.5694844900961, 3798.6027777777776
581.4147683834901, 4118.9961111111115
581.8373278493451, 4580.168333333333
582.2598323006089, 5043.767777777778
582.2598323006089, 5051.049444444445
582.2598323006089, 4587.45
581.4147683834901, 5007.359444444444
582.6822817167598, 5000.077777777778
581.4147683834901, 5121.438888888889
582.2598323006089, 5160.274444444444
581.8373278493451, 3446.6555555555556
582.6822817167598, 4893.28
581.8373278493451, 5038.913333333333
581.4147683834901, 4936.97
581.8373278493451, 4686.966111111111
582.2598323006089, 3701.5138888888887
582.2598323006089, 4157.831666666667
580.9921539235664, 4750.073888888889
581.4147683834901, 3206.3605555555555
582.6822817167598, 5012.2138888888885
582.2598323006089, 4941.824444444444
581.4147683834901, 4951.533333333334
580.9921539235664, 3718.5044444444443
581.8373278493451, 3718.5044444444443
581.8373278493451, 4932.115555555555
581.8373278493451, 4905.416111111111
581.8373278493451, 4888.425555555556
581.4147683834901, 4820.463333333333
581.8373278493451, 4781.627777777778
582.2598323006089, 4922.406666666667
581.4147683834901, 4873.862222222222
582.6822817167598, 4621.431111111111
583.1046760772754, 4873.862222222222
581.8373278493451, 4885.998333333333
581.8373278493451, 4910.270555555556
581.4147683834901, 4483.079444444445
581.4147683834901, 3825.302222222222
582.2598323006089, 4873.862222222222
581.4147683834901, 4939.397222222222
581.4147683834901, 4934.542777777778
581.8373278493451, 4924.833888888889
581.8373278493451, 4878.716666666666
581.8373278493451, 4932.115555555555
581.8373278493451, 4808.327222222222
581.8373278493451, 4881.143888888889
581.8373278493451, 4735.510555555556
582.6822817167598, 4735.510555555556
580.9921539235664, 4254.920555555555
582.2598323006089, 3827.7294444444447
581.8373278493451, 4871.435
581.8373278493451, 4951.533333333334
581.4147683834901, 3910.255
580.9921539235664, 4750.073888888889
581.4147683834901, 4910.270555555556
581.4147683834901, 4910.270555555556
581.8373278493451, 4900.5616666666665
582.2598323006089, 4735.510555555556
581.8373278493451, 4983.087222222222
581.4147683834901, 3854.428888888889
581.8373278493451, 4927.261111111111
581.8373278493451, 4997.650555555556
582.2598323006089, 4869.007777777778
581.8373278493451, 4764.637222222223
582.2598323006089, 3254.905
581.8373278493451, 4869.007777777778
580.9921539235664, 4694.247777777778
582.6822817167598, 3832.583888888889
581.8373278493451, 4643.276111111111
581.4147683834901, 4774.346111111111
581.4147683834901, 4740.365
581.4147683834901, 4762.21
582.2598323006089, 4752.501111111111
581.8373278493451, 4524.3422222222225
583.1046760772754, 4733.083333333333
582.2598323006089, 4769.491666666667
581.8373278493451, 3480.6366666666668
581.4147683834901, 4691.820555555556
583.1046760772754, 4546.187222222222
582.2598323006089, 4674.83
580.5694844900961, 3633.5516666666667
581.8373278493451, 4737.937777777778
581.4147683834901, 3956.3722222222223
582.2598323006089, 4706.383888888889
582.2598323006089, 4526.769444444444
582.2598323006089, 4844.735555555556
582.2598323006089, 4691.820555555556
581.8373278493451, 4733.083333333333
582.6822817167598, 4827.745
582.2598323006089, 4684.538888888889
581.8373278493451, 4771.918888888889
581.8373278493451, 4014.6255555555554
582.6822817167598, 4735.510555555556
581.4147683834901, 4832.599444444444
581.4147683834901, 4684.538888888889
582.2598323006089, 3427.237777777778
581.8373278493451, 4757.355555555556
582.2598323006089, 4677.2572222222225
580.9921539235664, 4781.627777777778
581.4147683834901, 4779.200555555555
583.1046760772754, 4703.956666666667
581.4147683834901, 4730.656111111111
582.2598323006089, 4657.839444444445
582.6822817167598, 4839.881111111111
582.2598323006089, 3548.5988888888887
582.2598323006089, 4871.435
581.4147683834901, 4866.580555555555
582.2598323006089, 4885.998333333333
580.9921539235664, 3468.5005555555554
583.1046760772754, 4781.627777777778
582.6822817167598, 4873.862222222222
581.4147683834901, 4801.045555555555
580.5694844900961, 4750.073888888889
582.2598323006089, 4839.881111111111
581.4147683834901, 4941.824444444444
582.2598323006089, 4912.697777777777
582.2598323006089, 5106.875555555555
581.8373278493451, 5012.2138888888885
581.8373278493451, 5012.2138888888885
581.8373278493451, 4970.9511111111115
581.8373278493451, 5036.486111111111
582.2598323006089, 4973.378333333333
581.4147683834901, 5038.913333333333
581.8373278493451, 4890.852777777778
582.2598323006089, 4978.232777777778
582.2598323006089, 4978.232777777778
581.8373278493451, 5004.932222222223
