
# Time of snapshot: 2021-03-24T19:01:52Eastern Standard Time
# 0.2 ul spacer oil 0.001 resorufin 20ng 0.004 oil
# Number of frames accumulated: 0
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]:
581.8373278493451, 5152.9927777777775
582.2598323006089, 3439.373888888889
581.8373278493451, 5383.578888888889
580.9921539235664, 5165.1288888888885
581.8373278493451, 3235.487222222222
582.2598323006089, 5451.541111111111
582.6822817167598, 3279.177222222222
581.8373278493451, 3412.6744444444444
580.9921539235664, 5594.747222222222
581.8373278493451, 3318.012777777778
580.9921539235664, 4046.1794444444445
581.8373278493451, 4118.9961111111115
581.8373278493451, 5291.344444444445
581.4147683834901, 5075.321666666667
581.8373278493451, 5094.739444444444
581.4147683834901, 4140.841111111111
582.6822817167598, 5080.176111111111
581.8373278493451, 4254.920555555555
581.8373278493451, 4602.013333333333
581.4147683834901, 3216.0694444444443
581.8373278493451, 4788.9094444444445
580.9921539235664, 4995.223333333333
581.4147683834901, 4847.162777777778
581.4147683834901, 3446.6555555555556
581.8373278493451, 4689.393333333333
581.4147683834901, 3240.3416666666667
581.8373278493451, 4640.848888888889
581.4147683834901, 4902.988888888889
582.6822817167598, 4128.705
581.8373278493451, 3893.2644444444445
581.8373278493451, 4335.018888888889
582.2598323006089, 4587.45
581.4147683834901, 4682.111666666667
581.8373278493451, 3466.0733333333333
581.4147683834901, 4587.45
581.8373278493451, 4818.0361111111115
580.9921539235664, 3716.077222222222
581.4147683834901, 4288.901666666667
581.8373278493451, 5111.73
580.9921539235664, 4750.073888888889
581.8373278493451, 5080.176111111111
582.6822817167598, 4987.941666666667
580.5694844900961, 4737.937777777778
582.2598323006089, 4487.933888888889
581.8373278493451, 3526.753888888889
581.8373278493451, 4725.801666666666
581.8373278493451, 4611.722222222223
581.4147683834901, 4638.421666666667
581.8373278493451, 4203.948888888889
582.2598323006089, 4330.164444444445
581.4147683834901, 4599.586111111111
580.9921539235664, 4213.6577777777775
581.8373278493451, 3402.9655555555555
581.8373278493451, 4781.627777777778
582.2598323006089, 4165.113333333334
581.4147683834901, 5077.748888888889
582.2598323006089, 3468.5005555555554
581.8373278493451, 5072.894444444444
582.2598323006089, 4538.905555555555
